id,prediction
GCF_000255555_2000_85,aerobe
GCF_000255555_2000_86,aerobe
GCF_000255555_2000_87,aerobe
GCF_000255555_2000_88,aerobe
GCF_000255555_2000_89,aerobe
GCF_000255555_2000_90,aerobe
GCF_000255555_2000_91,aerobe
GCF_000255555_2000_92,aerobe
GCF_000255555_2000_93,aerobe
GCF_000255555_2000_94,aerobe
GCF_000255555_2000_95,aerobe
GCF_000255555_2000_96,aerobe
GCF_000255555_2000_97,aerobe
GCF_000255555_2000_98,aerobe
GCF_000255555_2000_99,aerobe
GCF_000255555_5000_0,aerobe
GCF_000255555_5000_1,aerobe
GCF_000255555_5000_2,aerobe
GCF_000255555_5000_3,aerobe
GCF_000255555_5000_4,aerobe
GCF_000255555_5000_5,aerobe
GCF_000255555_5000_6,aerobe
GCF_000255555_5000_7,aerobe
GCF_000255555_5000_8,aerobe
GCF_000255555_5000_9,aerobe
GCF_000255555_5000_10,aerobe
GCF_000255555_5000_11,aerobe
GCF_000255555_5000_12,aerobe
GCF_000255555_5000_13,aerobe
GCF_000255555_5000_14,aerobe
GCF_000255555_5000_15,aerobe
GCF_000255555_5000_16,aerobe
GCF_000255555_5000_17,aerobe
GCF_000255555_5000_18,aerobe
GCF_000255555_5000_19,aerobe
GCF_000255555_5000_20,aerobe
GCF_000255555_5000_21,aerobe
GCF_000255555_5000_22,aerobe
GCF_000255555_5000_23,aerobe
GCF_000255555_5000_24,aerobe
GCF_000255555_5000_25,aerobe
GCF_000255555_5000_26,aerobe
GCF_000255555_5000_27,aerobe
GCF_000255555_5000_28,aerobe
GCF_000255555_5000_29,aerobe
GCF_000255555_5000_30,aerobe
GCF_000255555_5000_31,aerobe
GCF_000255555_5000_32,aerobe
GCF_000255555_5000_33,aerobe
GCF_000255555_5000_34,aerobe
GCF_000255555_5000_35,aerobe
GCF_000255555_5000_36,aerobe
GCF_000255555_5000_37,aerobe
GCF_000255555_5000_38,aerobe
GCF_000255555_5000_39,aerobe
GCF_000255555_5000_40,aerobe
GCF_000255555_5000_41,aerobe
GCF_000255555_5000_42,aerobe
GCF_000255555_5000_43,aerobe
GCF_000255555_5000_44,aerobe
GCF_000255555_5000_45,aerobe
GCF_000255555_5000_46,aerobe
GCF_000255555_5000_47,aerobe
GCF_000255555_5000_48,aerobe
GCF_000255555_5000_49,aerobe
GCF_000255555_5000_50,aerobe
GCF_000255555_5000_51,aerobe
GCF_000255555_5000_52,aerobe
GCF_000255555_5000_53,aerobe
GCF_000255555_5000_54,aerobe
GCF_000255555_5000_55,aerobe
GCF_000255555_5000_56,aerobe
GCF_000255555_5000_57,aerobe
GCF_000255555_5000_58,aerobe
GCF_000255555_5000_59,aerobe
GCF_000255555_5000_60,aerobe
GCF_000255555_5000_61,aerobe
GCF_000255555_5000_62,aerobe
GCF_000255555_5000_63,aerobe
GCF_000255555_5000_64,aerobe
GCF_000255555_5000_65,aerobe
GCF_000255555_5000_66,aerobe
GCF_000255555_5000_67,aerobe
GCF_000255555_5000_68,aerobe
GCF_000255555_5000_69,aerobe
GCF_000255555_5000_70,aerobe
GCF_000255555_5000_71,aerobe
GCF_000255555_5000_72,aerobe
GCF_000255555_5000_73,aerobe
GCF_000255555_5000_74,aerobe
GCF_000255555_5000_75,aerobe
GCF_000255555_5000_76,aerobe
GCF_000255555_5000_77,aerobe
GCF_000255555_5000_78,aerobe
GCF_000255555_5000_79,aerobe
GCF_000255555_5000_80,aerobe
GCF_000255555_5000_81,aerobe
GCF_000255555_5000_82,aerobe
GCF_000255555_5000_83,aerobe
GCF_000255555_5000_84,aerobe
GCF_000255555_5000_85,aerobe
GCF_000255555_5000_86,aerobe
GCF_000255555_5000_87,aerobe
GCF_000255555_5000_88,aerobe
GCF_000255555_5000_89,aerobe
GCF_000255555_5000_90,aerobe
GCF_000255555_5000_91,aerobe
GCF_000255555_5000_92,aerobe
GCF_000255555_5000_93,aerobe
GCF_000255555_5000_94,aerobe
GCF_000255555_5000_95,aerobe
GCF_000255555_5000_96,aerobe
GCF_000255555_5000_97,aerobe
GCF_000255555_5000_98,aerobe
GCF_000255555_5000_99,aerobe
GCF_000255555_7000_0,aerobe
GCF_000255555_7000_1,aerobe
GCF_000255555_7000_2,aerobe
GCF_000255555_7000_3,aerobe
GCF_000255555_7000_4,aerobe
GCF_000255555_7000_5,aerobe
GCF_000255555_7000_6,aerobe
GCF_000255555_7000_7,aerobe
GCF_000255555_7000_8,aerobe
GCF_000255555_7000_9,aerobe
GCF_000255555_7000_10,aerobe
GCF_000255555_7000_11,aerobe
GCF_000255555_7000_12,aerobe
GCF_000255555_7000_13,aerobe
GCF_000255555_7000_14,aerobe
GCF_000255555_7000_15,aerobe
GCF_000255555_7000_16,aerobe
GCF_000255555_7000_17,aerobe
GCF_000255555_7000_18,aerobe
GCF_000255555_7000_19,aerobe
GCF_000255555_7000_20,aerobe
GCF_000255555_7000_21,aerobe
GCF_000255555_7000_22,aerobe
GCF_000255555_7000_23,aerobe
GCF_000255555_7000_24,aerobe
GCF_000255555_7000_25,aerobe
GCF_000255555_7000_26,aerobe
GCF_000255555_7000_27,aerobe
GCF_000255555_7000_28,aerobe
GCF_000255555_7000_29,aerobe
GCF_000255555_7000_30,aerobe
GCF_000255555_7000_31,aerobe
GCF_000255555_7000_32,aerobe
GCF_000255555_7000_33,aerobe
GCF_000255555_7000_34,aerobe
GCF_000255555_7000_35,aerobe
GCF_000255555_7000_36,aerobe
GCF_000255555_7000_37,aerobe
GCF_000255555_7000_38,aerobe
GCF_000255555_7000_39,aerobe
GCF_000255555_7000_40,aerobe
GCF_000255555_7000_41,aerobe
GCF_000255555_7000_42,aerobe
GCF_000255555_7000_43,aerobe
GCF_000255555_7000_44,aerobe
GCF_000255555_7000_45,aerobe
GCF_000255555_7000_46,aerobe
GCF_000255555_7000_47,aerobe
GCF_000255555_7000_48,aerobe
GCF_000255555_7000_49,aerobe
GCF_000255555_7000_50,aerobe
GCF_000255555_7000_51,aerobe
GCF_000255555_7000_52,aerobe
GCF_000255555_7000_53,aerobe
GCF_000255555_7000_54,aerobe
GCF_000255555_7000_55,aerobe
GCF_000255555_7000_56,aerobe
GCF_000255555_7000_57,aerobe
GCF_000255555_7000_58,aerobe
GCF_000255555_7000_59,aerobe
GCF_000255555_7000_60,aerobe
GCF_000255555_7000_61,aerobe
GCF_000255555_7000_62,aerobe
GCF_000255555_7000_63,aerobe
GCF_000255555_7000_64,aerobe
GCF_000255555_7000_65,aerobe
GCF_000255555_7000_66,aerobe
GCF_000255555_7000_67,aerobe
GCF_000255555_7000_68,aerobe
GCF_000255555_7000_69,aerobe
GCF_000255555_7000_70,aerobe
GCF_000255555_7000_71,aerobe
GCF_000255555_7000_72,aerobe
GCF_000255555_7000_73,aerobe
GCF_000255555_7000_74,aerobe
GCF_000255555_7000_75,aerobe
GCF_000255555_7000_76,aerobe
GCF_000255555_7000_77,aerobe
GCF_000255555_7000_78,aerobe
GCF_000255555_7000_79,aerobe
GCF_000255555_7000_80,aerobe
GCF_000255555_7000_81,aerobe
GCF_000255555_7000_82,aerobe
GCF_000255555_7000_83,aerobe
GCF_000255555_7000_84,aerobe
GCF_000255555_7000_85,aerobe
GCF_000255555_7000_86,aerobe
GCF_000255555_7000_87,aerobe
GCF_000255555_7000_88,aerobe
GCF_000255555_7000_89,aerobe
GCF_000255555_7000_90,aerobe
GCF_000255555_7000_91,aerobe
GCF_000255555_7000_92,aerobe
GCF_000255555_7000_93,aerobe
GCF_000255555_7000_94,aerobe
GCF_000255555_7000_95,aerobe
GCF_000255555_7000_96,aerobe
GCF_000255555_7000_97,aerobe
GCF_000255555_7000_98,aerobe
GCF_000255555_7000_99,aerobe
GCF_000255555_10000_0,aerobe
GCF_000255555_10000_1,aerobe
GCF_000255555_10000_2,aerobe
GCF_000255555_10000_3,aerobe
GCF_000255555_10000_4,aerobe
GCF_000255555_10000_5,aerobe
GCF_000255555_10000_6,aerobe
GCF_000255555_10000_7,aerobe
GCF_000255555_10000_8,aerobe
GCF_000255555_10000_9,aerobe
GCF_000255555_10000_10,aerobe
GCF_000255555_10000_11,aerobe
GCF_000255555_10000_12,aerobe
GCF_000255555_10000_13,aerobe
GCF_000255555_10000_14,aerobe
GCF_000255555_10000_15,aerobe
GCF_000255555_10000_16,aerobe
GCF_000255555_10000_17,aerobe
GCF_000255555_10000_18,aerobe
GCF_000255555_10000_19,aerobe
GCF_000255555_10000_20,aerobe
GCF_000255555_10000_21,aerobe
GCF_000255555_10000_22,aerobe
GCF_000255555_10000_23,aerobe
GCF_000255555_10000_24,aerobe
GCF_000255555_10000_25,aerobe
GCF_000255555_10000_26,aerobe
GCF_000255555_10000_27,aerobe
GCF_000255555_10000_28,aerobe
GCF_000255555_10000_29,aerobe
GCF_000255555_10000_30,aerobe
GCF_000255555_10000_31,aerobe
GCF_000255555_10000_32,aerobe
GCF_000255555_10000_33,aerobe
GCF_000255555_10000_34,aerobe
GCF_000255555_10000_35,aerobe
GCF_000255555_10000_36,aerobe
GCF_000255555_10000_37,aerobe
GCF_000255555_10000_38,aerobe
GCF_000255555_10000_39,aerobe
GCF_000255555_10000_40,aerobe
GCF_000255555_10000_41,aerobe
GCF_000255555_10000_42,aerobe
GCF_000255555_10000_43,aerobe
GCF_000255555_10000_44,aerobe
GCF_000255555_10000_45,aerobe
GCF_000255555_10000_46,aerobe
GCF_000255555_10000_47,aerobe
GCF_000255555_10000_48,aerobe
GCF_000255555_10000_49,aerobe
GCF_000255555_10000_50,aerobe
GCF_000255555_10000_51,aerobe
GCF_000255555_10000_52,aerobe
GCF_000255555_10000_53,aerobe
GCF_000255555_10000_54,aerobe
GCF_000255555_10000_55,aerobe
GCF_000255555_10000_56,aerobe
GCF_000255555_10000_57,aerobe
GCF_000255555_10000_58,aerobe
GCF_000255555_10000_59,aerobe
GCF_000255555_10000_60,aerobe
GCF_000255555_10000_61,aerobe
GCF_000255555_10000_62,aerobe
GCF_000255555_10000_63,aerobe
GCF_000255555_10000_64,aerobe
GCF_000255555_10000_65,aerobe
GCF_000255555_10000_66,aerobe
GCF_000255555_10000_67,aerobe
GCF_000255555_10000_68,aerobe
GCF_000255555_10000_69,aerobe
GCF_000255555_10000_70,aerobe
GCF_000255555_10000_71,aerobe
GCF_000255555_10000_72,aerobe
GCF_000255555_10000_73,aerobe
GCF_000255555_10000_74,aerobe
GCF_000255555_10000_75,aerobe
GCF_000255555_10000_76,aerobe
GCF_000255555_10000_77,aerobe
GCF_000255555_10000_78,aerobe
GCF_000255555_10000_79,aerobe
GCF_000255555_10000_80,aerobe
GCF_000255555_10000_81,aerobe
GCF_000255555_10000_82,aerobe
GCF_000255555_10000_83,aerobe
GCF_000255555_10000_84,aerobe
GCF_000255555_10000_85,aerobe
GCF_000255555_10000_86,aerobe
GCF_000255555_10000_87,aerobe
GCF_000255555_10000_88,aerobe
GCF_000255555_10000_89,aerobe
GCF_000255555_10000_90,aerobe
GCF_000255555_10000_91,aerobe
GCF_000255555_10000_92,aerobe
GCF_000255555_10000_93,aerobe
GCF_000255555_10000_94,aerobe
GCF_000255555_10000_95,aerobe
GCF_000255555_10000_96,aerobe
GCF_000255555_10000_97,aerobe
GCF_000255555_10000_98,aerobe
GCF_000255555_10000_99,aerobe
GCF_000255555_20000_0,aerobe
GCF_000255555_20000_1,aerobe
GCF_000255555_20000_2,aerobe
GCF_000255555_20000_3,aerobe
GCF_000255555_20000_4,aerobe
GCF_000255555_20000_5,aerobe
GCF_000255555_20000_6,aerobe
GCF_000255555_20000_7,aerobe
GCF_000255555_20000_8,aerobe
GCF_000255555_20000_9,aerobe
GCF_000255555_20000_10,aerobe
GCF_000255555_20000_11,aerobe
GCF_000255555_20000_12,aerobe
GCF_000255555_20000_13,aerobe
GCF_000255555_20000_14,aerobe
GCF_000255555_20000_15,aerobe
GCF_000255555_20000_16,aerobe
GCF_000255555_20000_17,aerobe
GCF_000255555_20000_18,aerobe
GCF_000255555_20000_19,aerobe
GCF_000255555_20000_20,aerobe
GCF_000255555_20000_21,aerobe
GCF_000255555_20000_22,aerobe
GCF_000255555_20000_23,aerobe
GCF_000255555_20000_24,aerobe
GCF_000255555_20000_25,aerobe
GCF_000255555_20000_26,aerobe
GCF_000255555_20000_27,aerobe
GCF_000255555_20000_28,aerobe
GCF_000255555_20000_29,aerobe
GCF_000255555_20000_30,aerobe
GCF_000255555_20000_31,aerobe
GCF_000255555_20000_32,aerobe
GCF_000255555_20000_33,aerobe
GCF_000255555_20000_34,aerobe
GCF_000255555_20000_35,aerobe
GCF_000255555_20000_36,aerobe
GCF_000255555_20000_37,aerobe
GCF_000255555_20000_38,aerobe
GCF_000255555_20000_39,aerobe
GCF_000255555_20000_40,aerobe
GCF_000255555_20000_41,aerobe
GCF_000255555_20000_42,aerobe
GCF_000255555_20000_43,aerobe
GCF_000255555_20000_44,aerobe
GCF_000255555_20000_45,aerobe
GCF_000255555_20000_46,aerobe
GCF_000255555_20000_47,aerobe
GCF_000255555_20000_48,aerobe
GCF_000255555_20000_49,aerobe
GCF_000255555_20000_50,aerobe
GCF_000255555_20000_51,aerobe
GCF_000255555_20000_52,aerobe
GCF_000255555_20000_53,aerobe
GCF_000255555_20000_54,aerobe
GCF_000255555_20000_55,aerobe
GCF_000255555_20000_56,aerobe
GCF_000255555_20000_57,aerobe
GCF_000255555_20000_58,aerobe
GCF_000255555_20000_59,aerobe
GCF_000255555_20000_60,aerobe
GCF_000255555_20000_61,aerobe
GCF_000255555_20000_62,aerobe
GCF_000255555_20000_63,aerobe
GCF_000255555_20000_64,aerobe
GCF_000255555_20000_65,aerobe
GCF_000255555_20000_66,aerobe
GCF_000255555_20000_67,aerobe
GCF_000255555_20000_68,aerobe
GCF_000255555_20000_69,aerobe
GCF_000255555_20000_70,aerobe
GCF_000255555_20000_71,aerobe
GCF_000255555_20000_72,aerobe
GCF_000255555_20000_73,aerobe
GCF_000255555_20000_74,aerobe
GCF_000255555_20000_75,aerobe
GCF_000255555_20000_76,aerobe
GCF_000255555_20000_77,aerobe
GCF_000255555_20000_78,aerobe
GCF_000255555_20000_79,aerobe
GCF_000255555_20000_80,aerobe
GCF_000255555_20000_81,aerobe
GCF_000255555_20000_82,aerobe
GCF_000255555_20000_83,aerobe
GCF_000255555_20000_84,aerobe
GCF_000255555_20000_85,aerobe
GCF_000255555_20000_86,aerobe
GCF_000255555_20000_87,aerobe
GCF_000255555_20000_88,aerobe
GCF_000255555_20000_89,aerobe
GCF_000255555_20000_90,aerobe
GCF_000255555_20000_91,aerobe
GCF_000255555_20000_92,aerobe
GCF_000255555_20000_93,aerobe
GCF_000255555_20000_94,aerobe
GCF_000255555_20000_95,aerobe
GCF_000255555_20000_96,aerobe
GCF_000255555_20000_97,aerobe
GCF_000255555_20000_98,aerobe
GCF_000255555_20000_99,aerobe
GCF_000255555_30000_0,aerobe
GCF_000255555_30000_1,aerobe
GCF_000255555_30000_2,aerobe
GCF_000255555_30000_3,aerobe
GCF_000255555_30000_4,aerobe
GCF_000255555_30000_5,aerobe
GCF_000255555_30000_6,aerobe
GCF_000255555_30000_7,aerobe
GCF_000255555_30000_8,aerobe
GCF_000255555_30000_9,aerobe
GCF_000255555_30000_10,aerobe
GCF_000255555_30000_11,aerobe
GCF_000255555_30000_12,aerobe
GCF_000255555_30000_13,aerobe
GCF_000255555_30000_14,aerobe
GCF_000255555_30000_15,aerobe
GCF_000255555_30000_16,aerobe
GCF_000255555_30000_17,aerobe
GCF_000255555_30000_18,aerobe
GCF_000255555_30000_19,aerobe
GCF_000255555_30000_20,aerobe
GCF_000255555_30000_21,aerobe
GCF_000255555_30000_22,aerobe
GCF_000255555_30000_23,aerobe
GCF_000255555_30000_24,aerobe
GCF_000255555_30000_25,aerobe
GCF_000255555_30000_26,aerobe
GCF_000255555_30000_27,aerobe
GCF_000255555_30000_28,aerobe
GCF_000255555_30000_29,aerobe
GCF_000255555_30000_30,aerobe
GCF_000255555_30000_31,aerobe
GCF_000255555_30000_32,aerobe
GCF_000255555_30000_33,aerobe
GCF_000255555_30000_34,aerobe
GCF_000255555_30000_35,aerobe
GCF_000255555_30000_36,aerobe
GCF_000255555_30000_37,aerobe
GCF_000255555_30000_38,aerobe
GCF_000255555_30000_39,aerobe
GCF_000255555_30000_40,aerobe
GCF_000255555_30000_41,aerobe
GCF_000255555_30000_42,aerobe
GCF_000255555_30000_43,aerobe
GCF_000255555_30000_44,aerobe
GCF_000255555_30000_45,aerobe
GCF_000255555_30000_46,aerobe
GCF_000255555_30000_47,aerobe
GCF_000255555_30000_48,aerobe
GCF_000255555_30000_49,aerobe
GCF_000255555_30000_50,aerobe
GCF_000255555_30000_51,aerobe
GCF_000255555_30000_52,aerobe
GCF_000255555_30000_53,aerobe
GCF_000255555_30000_54,aerobe
GCF_000255555_30000_55,aerobe
GCF_000255555_30000_56,aerobe
GCF_000255555_30000_57,aerobe
GCF_000255555_30000_58,aerobe
GCF_000255555_30000_59,aerobe
GCF_000255555_30000_60,aerobe
GCF_000255555_30000_61,aerobe
GCF_000255555_30000_62,aerobe
GCF_000255555_30000_63,aerobe
GCF_000255555_30000_64,aerobe
GCF_000255555_30000_65,aerobe
GCF_000255555_30000_66,aerobe
GCF_000255555_30000_67,aerobe
GCF_000255555_30000_68,aerobe
GCF_000255555_30000_69,aerobe
GCF_000255555_30000_70,aerobe
GCF_000255555_30000_71,aerobe
GCF_000255555_30000_72,aerobe
GCF_000255555_30000_73,aerobe
GCF_000255555_30000_74,aerobe
GCF_000255555_30000_75,aerobe
GCF_000255555_30000_76,aerobe
GCF_000255555_30000_77,aerobe
GCF_000255555_30000_78,aerobe
GCF_000255555_30000_79,aerobe
GCF_000255555_30000_80,aerobe
GCF_000255555_30000_81,aerobe
GCF_000255555_30000_82,aerobe
GCF_000255555_30000_83,aerobe
GCF_000255555_30000_84,aerobe
GCF_000255555_30000_85,aerobe
GCF_000255555_30000_86,aerobe
GCF_000255555_30000_87,aerobe
GCF_000255555_30000_88,aerobe
GCF_000255555_30000_89,aerobe
GCF_000255555_30000_90,aerobe
GCF_000255555_30000_91,aerobe
GCF_000255555_30000_92,aerobe
GCF_000255555_30000_93,aerobe
GCF_000255555_30000_94,aerobe
GCF_000255555_30000_95,aerobe
GCF_000255555_30000_96,aerobe
GCF_000255555_30000_97,aerobe
GCF_000255555_40000_0,aerobe
GCF_000255555_40000_1,aerobe
GCF_000255555_40000_2,aerobe
GCF_000255555_40000_3,aerobe
GCF_000255555_40000_4,aerobe
GCF_000255555_40000_5,aerobe
GCF_000255555_40000_6,aerobe
GCF_000255555_40000_7,aerobe
GCF_000255555_40000_8,aerobe
GCF_000255555_40000_9,aerobe
GCF_000255555_40000_10,aerobe
GCF_000255555_40000_11,aerobe
GCF_000255555_40000_12,aerobe
GCF_000255555_40000_13,aerobe
GCF_000255555_40000_14,aerobe
GCF_000255555_40000_15,aerobe
GCF_000255555_40000_16,aerobe
GCF_000255555_40000_17,aerobe
GCF_000255555_40000_18,aerobe
GCF_000255555_40000_19,aerobe
GCF_000255555_40000_20,aerobe
GCF_000255555_40000_21,aerobe
GCF_000255555_40000_22,aerobe
GCF_000255555_40000_23,aerobe
GCF_000255555_40000_24,aerobe
GCF_000255555_40000_25,aerobe
GCF_000255555_40000_26,aerobe
GCF_000255555_40000_27,aerobe
GCF_000255555_40000_28,aerobe
GCF_000255555_40000_29,aerobe
GCF_000255555_40000_30,aerobe
GCF_000255555_40000_31,aerobe
GCF_000255555_40000_32,aerobe
GCF_000255555_40000_33,aerobe
GCF_000255555_40000_34,aerobe
GCF_000255555_40000_35,aerobe
GCF_000255555_40000_36,aerobe
GCF_000255555_40000_37,aerobe
GCF_000255555_40000_38,aerobe
GCF_000255555_40000_39,aerobe
GCF_000255555_40000_40,aerobe
GCF_000255555_40000_41,aerobe
GCF_000255555_40000_42,aerobe
GCF_000255555_40000_43,aerobe
GCF_000255555_40000_44,aerobe
GCF_000255555_40000_45,aerobe
GCF_000255555_40000_46,aerobe
GCF_000255555_40000_47,aerobe
GCF_000255555_40000_48,aerobe
GCF_000255555_40000_49,aerobe
GCF_000255555_40000_50,aerobe
GCF_000255555_40000_51,aerobe
GCF_000255555_40000_52,aerobe
GCF_000255555_40000_53,aerobe
GCF_000255555_40000_54,aerobe
GCF_000255555_40000_55,aerobe
GCF_000255555_40000_56,aerobe
GCF_000255555_40000_57,aerobe
GCF_000255555_40000_58,aerobe
GCF_000255555_40000_59,aerobe
GCF_000255555_40000_60,aerobe
GCF_000255555_40000_61,aerobe
GCF_000255555_40000_62,aerobe
GCF_000255555_40000_63,aerobe
GCF_000255555_40000_64,aerobe
GCF_000286075_2000_0,aerobe
GCF_000286075_2000_1,aerobe
GCF_000286075_2000_2,aerobe
GCF_000286075_2000_3,aerobe
GCF_000286075_2000_4,aerobe
GCF_000286075_2000_5,aerobe
GCF_000286075_2000_6,aerobe
GCF_000286075_2000_7,aerobe
GCF_000286075_2000_8,aerobe
GCF_000286075_2000_9,aerobe
GCF_000286075_2000_10,aerobe
GCF_000286075_2000_11,aerobe
GCF_000286075_2000_12,aerobe
GCF_000286075_2000_13,aerobe
GCF_000286075_2000_14,aerobe
GCF_000286075_2000_15,aerobe
GCF_000286075_2000_16,aerobe
GCF_000286075_2000_17,aerobe
GCF_000286075_2000_18,aerobe
GCF_000286075_2000_19,aerobe
GCF_000286075_2000_20,aerobe
GCF_000286075_2000_21,aerobe
GCF_000286075_2000_22,aerobe
GCF_000286075_2000_23,aerobe
GCF_000286075_2000_24,aerobe
GCF_000286075_2000_25,aerobe
GCF_000286075_2000_26,aerobe
GCF_000286075_2000_27,aerobe
GCF_000286075_2000_28,aerobe
GCF_000286075_2000_29,aerobe
GCF_000286075_2000_30,aerobe
GCF_000286075_2000_31,aerobe
GCF_000286075_2000_32,aerobe
GCF_000286075_2000_33,aerobe
GCF_000286075_2000_34,aerobe
GCF_000286075_2000_35,aerobe
GCF_000286075_2000_36,aerobe
GCF_000286075_2000_37,aerobe
GCF_000286075_2000_38,aerobe
GCF_000286075_2000_39,aerobe
GCF_000286075_2000_40,aerobe
GCF_000286075_2000_41,aerobe
GCF_000286075_2000_42,aerobe
GCF_000286075_2000_43,aerobe
GCF_000286075_2000_44,aerobe
GCF_000286075_2000_45,aerobe
GCF_000286075_2000_46,aerobe
GCF_000286075_2000_47,aerobe
GCF_000286075_2000_48,aerobe
GCF_000286075_2000_49,aerobe
GCF_000286075_2000_50,aerobe
GCF_000286075_2000_51,aerobe
GCF_000286075_2000_52,aerobe
GCF_000286075_2000_53,aerobe
GCF_000286075_2000_54,aerobe
GCF_000286075_2000_55,aerobe
GCF_000286075_2000_56,aerobe
GCF_000286075_2000_57,aerobe
GCF_000286075_2000_58,aerobe
GCF_000286075_2000_59,aerobe
GCF_000286075_2000_60,aerobe
GCF_000286075_2000_61,aerobe
GCF_000286075_2000_62,aerobe
GCF_000286075_2000_63,aerobe
GCF_000286075_2000_64,aerobe
GCF_000286075_2000_65,aerobe
GCF_000286075_2000_66,aerobe
GCF_000286075_2000_67,aerobe
GCF_000286075_2000_68,aerobe
GCF_000286075_2000_69,aerobe
GCF_000286075_2000_70,aerobe
GCF_000286075_2000_71,aerobe
GCF_000286075_2000_72,aerobe
GCF_000286075_2000_73,aerobe
GCF_000286075_2000_74,aerobe
GCF_000286075_2000_75,aerobe
GCF_000286075_2000_76,aerobe
GCF_000286075_2000_77,aerobe
GCF_000286075_2000_78,aerobe
GCF_000286075_2000_79,aerobe
GCF_000286075_2000_80,aerobe
GCF_000286075_2000_81,aerobe
GCF_000286075_2000_82,aerobe
GCF_000286075_2000_83,aerobe
GCF_000286075_2000_84,aerobe
GCF_000286075_2000_85,aerobe
GCF_000286075_2000_86,aerobe
GCF_000286075_2000_87,aerobe
GCF_000286075_2000_88,aerobe
GCF_000286075_2000_89,aerobe
GCF_000286075_2000_90,aerobe
GCF_000286075_2000_91,aerobe
GCF_000286075_2000_92,aerobe
GCF_000286075_2000_93,aerobe
GCF_000286075_2000_94,aerobe
GCF_000286075_2000_95,aerobe
GCF_000286075_2000_96,aerobe
GCF_000286075_2000_97,aerobe
GCF_000286075_2000_98,aerobe
GCF_000286075_2000_99,aerobe
GCF_000286075_5000_0,aerobe
GCF_000286075_5000_1,aerobe
GCF_000286075_5000_2,aerobe
GCF_000286075_5000_3,aerobe
GCF_000286075_5000_4,aerobe
GCF_000286075_5000_5,aerobe
GCF_000286075_5000_6,aerobe
GCF_000286075_5000_7,aerobe
GCF_000286075_5000_8,aerobe
GCF_000286075_5000_9,aerobe
GCF_000286075_5000_10,aerobe
GCF_000286075_5000_11,aerobe
GCF_000286075_5000_12,aerobe
GCF_000286075_5000_13,aerobe
GCF_000286075_5000_14,aerobe
GCF_000286075_5000_15,aerobe
GCF_000286075_5000_16,aerobe
GCF_000286075_5000_17,aerobe
GCF_000286075_5000_18,aerobe
GCF_000286075_5000_19,aerobe
GCF_000286075_5000_20,aerobe
GCF_000286075_5000_21,aerobe
GCF_000286075_5000_22,aerobe
GCF_000286075_5000_23,aerobe
GCF_000286075_5000_24,aerobe
GCF_000286075_5000_25,aerobe
GCF_000286075_5000_26,aerobe
GCF_000286075_5000_27,aerobe
GCF_000286075_5000_28,aerobe
GCF_000286075_5000_29,aerobe
GCF_000286075_5000_30,aerobe
GCF_000286075_5000_31,aerobe
GCF_000286075_5000_32,aerobe
GCF_000286075_5000_33,aerobe
GCF_000286075_5000_34,aerobe
GCF_000286075_5000_35,aerobe
GCF_000286075_5000_36,aerobe
GCF_000286075_5000_37,aerobe
GCF_000286075_5000_38,aerobe
GCF_000286075_5000_39,aerobe
GCF_000286075_5000_40,aerobe
GCF_000286075_5000_41,aerobe
GCF_000286075_5000_42,aerobe
GCF_000286075_5000_43,aerobe
GCF_000286075_5000_44,aerobe
GCF_000286075_5000_45,aerobe
GCF_000286075_5000_46,aerobe
GCF_000286075_5000_47,aerobe
GCF_000286075_5000_48,aerobe
GCF_000286075_5000_49,aerobe
GCF_000286075_5000_50,aerobe
GCF_000286075_5000_51,aerobe
GCF_000286075_5000_52,aerobe
GCF_000286075_5000_53,aerobe
GCF_000286075_5000_54,aerobe
GCF_000286075_5000_55,aerobe
GCF_000286075_5000_56,aerobe
GCF_000286075_5000_57,aerobe
GCF_000286075_5000_58,aerobe
GCF_000286075_5000_59,aerobe
GCF_000286075_5000_60,aerobe
GCF_000286075_5000_61,aerobe
GCF_000286075_5000_62,aerobe
GCF_000286075_5000_63,aerobe
GCF_000286075_5000_64,aerobe
GCF_000286075_5000_65,aerobe
GCF_000286075_5000_66,aerobe
GCF_000286075_5000_67,aerobe
GCF_000286075_5000_68,aerobe
GCF_000286075_5000_69,aerobe
GCF_000286075_5000_70,aerobe
GCF_000286075_5000_71,aerobe
GCF_000286075_5000_72,aerobe
GCF_000286075_5000_73,aerobe
GCF_000286075_5000_74,aerobe
GCF_000286075_5000_75,aerobe
GCF_000286075_5000_76,aerobe
GCF_000286075_5000_77,aerobe
GCF_000286075_5000_78,aerobe
GCF_000286075_5000_79,aerobe
GCF_000286075_5000_80,aerobe
GCF_000286075_5000_81,aerobe
GCF_000286075_5000_82,aerobe
GCF_000286075_5000_83,aerobe
GCF_000286075_5000_84,aerobe
GCF_000286075_5000_85,aerobe
GCF_000286075_5000_86,aerobe
GCF_000286075_5000_87,aerobe
GCF_000286075_5000_88,aerobe
GCF_000286075_5000_89,aerobe
GCF_000286075_5000_90,aerobe
GCF_000286075_5000_91,aerobe
GCF_000286075_5000_92,aerobe
GCF_000286075_5000_93,aerobe
GCF_000286075_5000_94,aerobe
GCF_000286075_5000_95,aerobe
GCF_000286075_5000_96,aerobe
GCF_000286075_5000_97,aerobe
GCF_000286075_5000_98,aerobe
